LRID	Ligand_geneid	Ligand_Uniprot	ligand_symbol	Receptor_geneid	Receptor_Uniprot	Receptor_symbol	PMID	Database
LRH2897	6366	O00585	CCL21	51554	Q9NPB9	ACKR4	24218476;11;10706668;22633458;23341447	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH4654	6366	O00585	CCL21	1462	P13611	VCAN	16045811;11083865	Cellinker;OmniPath
LRH5867	6366	O00585	CCL21	2833	P49682	CXCR3	11907075;26888559	CellTalkDB;Cellinker;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6475	6366	O00585	CCL21	1236	P32248	CCR7	10488147;24218476;9507024;10699158;22633458;22221265;9585422;11970971	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH1386	6364	P78556	CCL20	4543	P48039	MTNR1A	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRH1544	6364	P78556	CCL20	2917	Q14831	GRM7	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRH1793	6364	P78556	CCL20	150	P08913	ADRA2A	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRH3880	6364	P78556	CCL20	51554	Q9NPB9	ACKR4	32533638;32480426	Cellinker;connectomeDB2020;OmniPath
LRH5584	6364	P78556	CCL20	2833	P49682	CXCR3	9660793	CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH6452	6364	P78556	CCL20	1235	P51684	CCR6	10488147;12081481;24218476;10699158;9223454;10498628;12964882;22633458;9169459;9294137	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;HPMR;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH5197	6347	P13500	CCL2	2532	Q16570	ACKR1	24218476;17416748;8132497;26740381;17;10699158;22633458;13679391	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH5621	6347	P13500	CCL2	1238	O00590	ACKR2	9364936;24218476;26740381;10699158;22633458;9405404	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH5738	6347	P13500	CCL2	1232	P51677	CCR3	8642344	CellTalkDB;Cellinker;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH5810	6347	P13500	CCL2	1230	P32246	CCR1	7679328;8631787;9115216;10699158	CellTalkDB;Cellinker;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6136	6347	P13500	CCL2	1233	P51679	CCR4	16421945;17160712	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6141	6347	P13500	CCL2	1234	P51681	CCR5	10477710;1;10477718;16298345	CellTalkDB;Cellinker;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH6726	6347	P13500	CCL2	51554	Q9NPB9	ACKR4	9405404;10734104;9364936	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6736	6347	P13500	CCL2	2826	P46092	CCR10	107;10706668;9364936	CellPhoneDB;CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6794	6347	P13500	CCL2	729230	P41597	CCR2	12554737;9336350;28389721;10699158;9115216;10488147;7759884;15629146;9287323;10770925;22633458;9169459;9312096;20219869;24218476;15207250;9276730;10529171;9346309;11310855;11470772;8530354;9837883	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;HPMR;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH1485	6363	Q99731	CCL19	2917	Q14831	GRM7	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRH1579	6363	Q99731	CCL19	150	P08913	ADRA2A	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRH1763	6363	Q99731	CCL19	4543	P48039	MTNR1A	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRH2813	6363	Q99731	CCL19	1238	O00590	ACKR2	10706668	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2898	6363	Q99731	CCL19	51554	Q9NPB9	ACKR4	24218476;11;10706668;22633458;23341447	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH5582	6363	Q99731	CCL19	2833	P49682	CXCR3	9660793	CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH5978	6363	Q99731	CCL19	9034	O00421	CCRL2	20002784;22633458	CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH6577	6363	Q99731	CCL19	1236	P32248	CCR7	24218476;9507024;11342595;9153236;10699158;22633458;16904643;15546958;10512740	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;HPMR;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH6734	6363	Q99731	CCL19	2826	P46092	CCR10	10706668	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH0115	6362	P55774	CCL18	83394	Q9BZ71	PITPNM3	22633458;21481794;24218476	ICELLNET;connectomeDB2020;OmniPath
LRH0407	6362	P55774	CCL18	11161	Q9UKR5	ERG28	16169070	SingleCellSignalR;Ramilowski2015;iTALK;OmniPath
LRH1896	6362	P55774	CCL18	1230	P32246	CCR1	23951310;32103204	CellPhoneDB;CellTalkDB;scConnect;OmniPath
LRH2165	6362	P55774	CCL18	1232	P51677	CCR3	29637711;24218476;23951310;22633458;10640766;23999500	CellTalkDB;Cellinker;ICELLNET;connectomeDB2020;scConnect;OmniPath
LRH2889	6362	P55774	CCL18	1237	P51685	CCR8	23999500;24218476	CellPhoneDB;CellTalkDB;Cellinker;ICELLNET;SingleCellSignalR;connectomeDB2020;OmniPath
LRH5205	6362	P55774	CCL18	2532	Q16570	ACKR1	26740381	CellChatDB;Cellinker;OmniPath
LRH2822	6361	Q92583	CCL17	1237	P51685	CCR8	9521068;10699158;12832759;10910894	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2910	6361	Q92583	CCL17	1233	P51679	CCR4	29637711;10488147;24218476;10699158;10498628;22633458;9169480;9430724;10540332;9169459	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;HPMR;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH5187	6361	Q92583	CCL17	1238	O00590	ACKR2	29637711;26740381;10699158;22633458;25297873	CellChatDB;CellTalkDB;Cellinker;ICELLNET;SingleCellSignalR;connectomeDB2020;OmniPath
LRH5209	6361	Q92583	CCL17	2532	Q16570	ACKR1	22633458;26740381;13679391;10699158	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH0666	6360	O15467	CCL16	643	P32302	CXCR5	11470772	OmniPath
LRH1194	6360	O15467	CCL16	2917	Q14831	GRM7	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRH1332	6360	O15467	CCL16	150	P08913	ADRA2A	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRH1864	6360	O15467	CCL16	4543	P48039	MTNR1A	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRH2526	6360	O15467	CCL16	59340	Q9H3N8	HRH4	15265943	CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH2701	6360	O15467	CCL16	1234	P51681	CCR5	22633458;11470772	CellTalkDB;Cellinker;IUPHAR/BPS;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH2775	6360	O15467	CCL16	1237	P51685	CCR8	22633458;10910894	CellPhoneDB;CellTalkDB;Cellinker;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2904	6360	O15467	CCL16	729230	P41597	CCR2	22633458;24218476;11470772	CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH2905	6360	O15467	CCL16	1230	P32246	CCR1	24218476;11470772;11;10910894;22633458	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH5204	6360	O15467	CCL16	2532	Q16570	ACKR1	26740381	CellChatDB;Cellinker;OmniPath
LRH2818	6359	Q16663	CCL15	1230	P32246	CCR1	9346309;10699158	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH2819	6359	Q16663	CCL15	1232	P51677	CCR3	9346309;10699158	CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH2750	6358	Q16627	CCL14	1234	P51681	CCR5	12964882;22633458;11085751;20483925;16298345	CellTalkDB;Cellinker;IUPHAR/BPS;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH2895	6358	Q16627	CCL14	1230	P32246	CCR1	9346309;24218476;12381680;22633458;15905581;11085751;9405404;9687537;20483925;9548457	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH2906	6358	Q16627	CCL14	1232	P51677	CCR3	9346309;24218476;9548457;11085751	CellPhoneDB;CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH5181	6358	Q16627	CCL14	2532	Q16570	ACKR1	9405404;29637711;26740381;22633458	CellChatDB;CellTalkDB;Cellinker;ICELLNET;SingleCellSignalR;OmniPath
LRH5190	6358	Q16627	CCL14	1238	O00590	ACKR2	24218476;9660793;26740381;22633458;9405404	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH0896	6357	Q99616	CCL13	1234	P51681	CCR5	105;10477718;9790730	CellTalkDB;Cellinker;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH0915	6357	Q99616	CCL13	2833	P49682	CXCR3	9660793	CellTalkDB;Cellinker;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH1229	6357	Q99616	CCL13	10803	P51686	CCR9	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRH2820	6357	Q99616	CCL13	1230	P32246	CCR1	10699158;23846739	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;iTALK;scConnect;talklr;OmniPath
LRH2915	6357	Q99616	CCL13	1232	P51677	CCR3	12149192;24218476;9005985;10699158;9276730;22633458;10733106;16339911	CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH5183	6357	Q99616	CCL13	51554	Q9NPB9	ACKR4	9405404;10734104;26740381	CellChatDB;CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH5884	6357	Q99616	CCL13	729230	P41597	CCR2	12554737;12149192;24218476;9195948;10699158;9276730;22633458;24890717	CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH5885	6357	Q99616	CCL13	2532	Q16570	ACKR1	29637711;26740381;10699158;22633458;24890717	CellChatDB;CellTalkDB;Cellinker;ICELLNET;SingleCellSignalR;OmniPath
LRH5886	6357	Q99616	CCL13	1238	O00590	ACKR2	24218476;26740381;10699158;22633458;9405404;24890717	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2807	6356	P51671	CCL11	51554	Q9NPB9	ACKR4	10734104;9405404	CellPhoneDB;CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2886	6356	P51671	CCL11	1803	P27487	DPP4	11390394;24218476;9660793;21314817;18275857;17156337	CellPhoneDB;CellTalkDB;Cellinker;OmniPath
LRH5188	6356	P51671	CCL11	2532	Q16570	ACKR1	29637711;22633458;26740381;10699158	CellChatDB;CellTalkDB;Cellinker;ICELLNET;SingleCellSignalR;OmniPath
LRH5191	6356	P51671	CCL11	1238	O00590	ACKR2	24218476;26740381;10699158;22633458;9405404	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH5581	6356	P51671	CCL11	2833	P49682	CXCR3	22633458;9660793	CellTalkDB;Cellinker;IUPHAR/BPS;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH6599	6356	P51671	CCL11	729230	P41597	CCR2	12554737;12149192;11264152;15207250;9195948;9276730;22633458;9115216	CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH6820	6356	P51671	CCL11	1232	P51677	CCR3	10699158;8676064;10733106;10488147;12761559;25450766;9207005;22633458;9169459;16339911;12149192;24218476;8609214;9712872;23597562;9276730;12218106;16102831;9005985;10854442;24702154;10706854;8642344	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH6830	6356	P51671	CCL11	1234	P51681	CCR5	11264152;10699158;12964882;22633458;9468473;10477718;9790730	CellTalkDB;Cellinker;IUPHAR/BPS;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH0671	6346	P22362	CCL1	1230	P32246	CCR1	11470772;10910894	OmniPath
LRH5203	6346	P22362	CCL1	2532	Q16570	ACKR1	26740381	CellChatDB;Cellinker;OmniPath
LRH6845	6346	P22362	CCL1	1237	P51685	CCR8	12645948;24218476;11470772;10910894;9211859;10699158;9207005;9469461;10419462;12967681;11154210;16221874	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;HPMR;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH7720	6346	P22362	CCL1	51554	Q9NPB9	ACKR4		CellChatDB;OmniPath
LRH6856	885	P06307	CCK	887	P32239	CCKBR	8349705;15001692;10368033;15068617;15520004;23597562;7681836;10438490;12695525	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH6857	885	P06307	CCK	886	P32238	CCKAR	10368033;9603948;10400673;10595537;9006937;11300760	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH4093	857	Q03135	CAV1	1803	P27487	DPP4	26671446	Cellinker;OmniPath
LRH4178	857	Q03135	CAV1	1969	P29317	EPHA2	23951165	Cellinker;OmniPath
LRH4863	857	Q03135	CAV1	5159	P09619	PDGFRB	23331499;11168929;10066366	Cellinker;OmniPath
LRH5470	841	Q14790	CASP8	8772	Q13158	FADD	22421964;9343261;9774341;15280356;12107169;16410793;21737329;9228018;20203691;25911380;20448643;26437781;23142077;21525013;19176810;21741934;11717445;20103630;20829884;25939870;27552911;21785459;18485876;8681376;12702723;22179575;21458669;22864571;15659383;22274400;14612908;25043603;12911633;19524512;27321185;17290218;17159907;24098568;26972597;19118384;22173242;27560715;23972990;19060883;21988832;17047155;21620750;21737330;12887920;12220669	Cellinker;OmniPath
LRH5490	841	Q14790	CASP8	355	P25445	FAS	19118384;10196099;22421964;18328427;9208847;16498403;15993755;11978827;17159907;11101867;17047155;17898872;12721308;20956295	Cellinker;OmniPath
LRH4091	84433	Q9BXL7	CARD11	1803	P27487	DPP4	26671446	Cellinker;OmniPath
LRH1044	820	P49913	CAMP	3480	P08069	IGF1R	32196115;21685939	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRH1996	820	P49913	CAMP	5027	Q99572	P2RX7	30847383;18765670;15067080;16493063	CellTalkDB;Cellinker;SingleCellSignalR;iTALK;scConnect;talklr;OmniPath
LRH2095	820	P49913	CAMP	1956	P00533	EGFR	26527065	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRH2759	820	P49913	CAMP	2358	P25090	FPR2	11015447	CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH1020	811	P27797	CALR	4352	P40238	MPL	32462673;29288169	CellTalkDB;Cellinker;OmniPath
LRH1509	811	P27797	CALR	3134	P30511	HLA-F	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRH2515	811	P27797	CALR	8578	Q14162	SCARF1	15371419	CellTalkDB;Cellinker;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2553	811	P27797	CALR	3674	P08514	ITGA2B	14985176	CellTalkDB;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRH6040	811	P27797	CALR	4543	P48039	MTNR1A	28298427;17215244	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6411	811	P27797	CALR	7253	P16473	TSHR	12383251	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6950	811	P27797	CALR	4035	Q07954	LRP1	14980518;11560994;13;12821648	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6954	811	P27797	CALR	3685	P06756	ITGAV	12196561	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6958	811	P27797	CALR	3675	P26006	ITGA3	8006073;11327697;113;1911778	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2111	810	P27482	CALML3	3784	P51787	KCNQ1	26184980	CellTalkDB;OmniPath
LRH1063	801	P0DP25	CALM3	3643	P06213	INSR	32196115;12153558	CellTalkDB;SingleCellSignalR;iTALK;OmniPath
LRH1088	801	P0DP25	CALM3	85366	Q9H1R3	MYLK2	32196115;156362	CellTalkDB;IUPHAR/BPS;SingleCellSignalR;iTALK;OmniPath
LRH1276	801	P0DP25	CALM3	51206	Q9HCN6	GP6	32196115	CellTalkDB;SingleCellSignalR;iTALK;OmniPath
LRH1347	801	P0DP25	CALM3	6402	P14151	SELL	32196115	CellTalkDB;SingleCellSignalR;iTALK;OmniPath
LRH1415	801	P0DP25	CALM3	363	Q13520	AQP6	32196115	CellTalkDB;SingleCellSignalR;iTALK;OmniPath
LRH1855	801	P0DP25	CALM3	6336	Q9Y5Y9	SCN10A	32196115	CellTalkDB;SingleCellSignalR;iTALK;OmniPath
LRH1985	801	P0DP25	CALM3	6262	Q92736	RYR2	31278385	CellTalkDB;OmniPath
LRH1990	801	P0DP25	CALM3	6329	P35499	SCN4A	31072926	CellTalkDB;SingleCellSignalR;iTALK;OmniPath
LRH2029	801	P0DP25	CALM3	56479	Q9NR82	KCNQ5	29429937;12032157	CellTalkDB;SingleCellSignalR;iTALK;OmniPath
LRH2045	801	P0DP25	CALM3	3784	P51787	KCNQ1	28575668;25441029	CellTalkDB;SingleCellSignalR;iTALK;OmniPath
LRH2069	801	P0DP25	CALM3	358	P29972	AQP1	27643892	CellTalkDB;OmniPath
LRH2119	801	P0DP25	CALM3	775	Q13936	CACNA1C	16338416;20953164;15140941;19279214;22518098;25714924	CellTalkDB;OmniPath
LRH2120	801	P0DP25	CALM3	367	P10275	AR	25704883	CellTalkDB;OmniPath
LRH2159	801	P0DP25	CALM3	114	P40145	ADCY8	24071896	CellTalkDB;SingleCellSignalR;iTALK;OmniPath
LRH2272	801	P0DP25	CALM3	2915	P41594	GRM5	21508217;11953448	CellTalkDB;SingleCellSignalR;iTALK;OmniPath
LRH2337	801	P0DP25	CALM3	1956	P00533	EGFR	12153558;25402006;14960328;24658140;16799092;19527647;20029029	CellTalkDB;SingleCellSignalR;iTALK;OmniPath
LRH2472	801	P0DP25	CALM3	7224	Q9UL62	TRPC5	15987684	CellTalkDB;SingleCellSignalR;iTALK;OmniPath
LRH2656	801	P0DP25	CALM3	3786	O43525	KCNQ3	12032157	CellTalkDB;SingleCellSignalR;iTALK;OmniPath
LRH5381	801	P0DP25	CALM3	4638	Q15746	MYLK	7947686;1519061;6934518;6893940;14597710;156362	CellTalkDB;IUPHAR/BPS;SingleCellSignalR;iTALK;OmniPath
LRH5383	801	P0DP25	CALM3	5153	Q01064	PDE1B	32196115;3021730	CellTalkDB;IUPHAR/BPS;SingleCellSignalR;iTALK;OmniPath
LRH5388	801	P0DP25	CALM3	5136	P54750	PDE1A	23456740;3021730	CellTalkDB;IUPHAR/BPS;SingleCellSignalR;iTALK;OmniPath
LRH5390	801	P0DP25	CALM3	5137	Q14123	PDE1C	32196115;15082510	CellTalkDB;IUPHAR/BPS;SingleCellSignalR;iTALK;OmniPath
LRH5396	801	P0DP25	CALM3	2917	Q14831	GRM7	32196115;10488094;12021391;11953448	CellTalkDB;SingleCellSignalR;iTALK;OmniPath
LRH6990	801	P0DP25	CALM3	2099	P03372	ESR1	16998587;15657064;28174300;11981030;22275375;16396959	CellTalkDB;OmniPath
LRH7087	801	P0DP25	CALM3	19	O95477	ABCA1		SingleCellSignalR;iTALK;OmniPath
LRH7909	801	P0DP25	CALM3	403313	Q8IY26	PLPP6		SingleCellSignalR;iTALK;OmniPath
LRH0947	801	P0DP24	CALM2	2915	P41594	GRM5	11953448;9242710	CellTalkDB;SingleCellSignalR;iTALK;OmniPath
LRH1064	801	P0DP24	CALM2	3643	P06213	INSR	32196115;12153558	CellTalkDB;SingleCellSignalR;iTALK;OmniPath
LRH1367	801	P0DP24	CALM2	6402	P14151	SELL	32196115	CellTalkDB;SingleCellSignalR;iTALK;OmniPath
LRH1423	801	P0DP24	CALM2	51206	Q9HCN6	GP6	32196115	CellTalkDB;SingleCellSignalR;iTALK;OmniPath
LRH1430	801	P0DP24	CALM2	403313	Q8IY26	PLPP6	32196115	CellTalkDB;SingleCellSignalR;iTALK;OmniPath
LRH1575	801	P0DP24	CALM2	363	Q13520	AQP6	32196115	CellTalkDB;SingleCellSignalR;iTALK;OmniPath
LRH1693	801	P0DP24	CALM2	6336	Q9Y5Y9	SCN10A	32196115	CellTalkDB;SingleCellSignalR;iTALK;OmniPath
LRH2044	801	P0DP24	CALM2	3784	P51787	KCNQ1	28575668;25441029	CellTalkDB;SingleCellSignalR;iTALK;OmniPath
LRH2055	801	P0DP24	CALM2	85366	Q9H1R3	MYLK2	28461506;156362	CellTalkDB;IUPHAR/BPS;SingleCellSignalR;iTALK;scConnect;OmniPath
LRH2070	801	P0DP24	CALM2	358	P29972	AQP1	27643892	CellTalkDB;OmniPath
LRH2140	801	P0DP24	CALM2	775	Q13936	CACNA1C	24862738;16338416;20953164;19279214;15140941;16299511	CellTalkDB;SingleCellSignalR;iTALK;OmniPath
LRH2160	801	P0DP24	CALM2	114	P40145	ADCY8	24071896	CellTalkDB;SingleCellSignalR;iTALK;OmniPath
LRH2286	801	P0DP24	CALM2	1956	P00533	EGFR	21115073;12153558;25402006;14960328;24658140;16799092;20029029	CellTalkDB;SingleCellSignalR;iTALK;OmniPath
LRH2370	801	P0DP24	CALM2	6329	P35499	SCN4A	18270170	CellTalkDB;SingleCellSignalR;iTALK;OmniPath
LRH2473	801	P0DP24	CALM2	7224	Q9UL62	TRPC5	15987684	CellTalkDB;SingleCellSignalR;iTALK;OmniPath
LRH2655	801	P0DP24	CALM2	56479	Q9NR82	KCNQ5	12032157	CellTalkDB;SingleCellSignalR;iTALK;OmniPath
LRH2657	801	P0DP24	CALM2	3786	O43525	KCNQ3	12032157	CellTalkDB;SingleCellSignalR;iTALK;OmniPath
LRH5380	801	P0DP24	CALM2	4638	Q15746	MYLK	7947686;1519061;6934518;6893940;1737757;156362	CellTalkDB;IUPHAR/BPS;SingleCellSignalR;iTALK;scConnect;OmniPath
LRH5385	801	P0DP24	CALM2	5153	Q01064	PDE1B	32196115;3021730	CellTalkDB;IUPHAR/BPS;SingleCellSignalR;iTALK;scConnect;OmniPath
LRH5386	801	P0DP24	CALM2	5136	P54750	PDE1A	32196115;3021730	CellTalkDB;IUPHAR/BPS;SingleCellSignalR;iTALK;scConnect;OmniPath
LRH5392	801	P0DP24	CALM2	5137	Q14123	PDE1C	32196115;15082510	CellTalkDB;IUPHAR/BPS;SingleCellSignalR;iTALK;scConnect;OmniPath
LRH5397	801	P0DP24	CALM2	2917	Q14831	GRM7	10488094;12021391;20363328;11953448	CellTalkDB;SingleCellSignalR;iTALK;OmniPath
LRH7040	801	P0DP24	CALM2	19	O95477	ABCA1		SingleCellSignalR;iTALK;OmniPath
LRH0545	801	P0DP23	CALM1	114	P40145	ADCY8	16258073;10075700	CellTalkDB;SingleCellSignalR;iTALK;OmniPath
LRH1050	801	P0DP23	CALM1	3358	P28335	HTR2C	32196115;18768750	CellTalkDB;SingleCellSignalR;iTALK;OmniPath
LRH1051	801	P0DP23	CALM1	5746	P49190	PTH2R	32196115;15670850	CellTalkDB;SingleCellSignalR;iTALK;OmniPath
LRH1052	801	P0DP23	CALM1	7433	P32241	VIPR1	32196115;15670850	CellTalkDB;SingleCellSignalR;iTALK;OmniPath
